Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Transaction_Type,Mode_of_Payment,Product_Name,Service,Product_Category,Service_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Store_Branch,Cashier_ID,Supplier_ID,Billing_Time,Customer_Type,Order_Channel,Invoice_Num_Int,Is_Duplicate,actual_billing_amnt,Leakage_Flag_Pred,Anomaly_Type_Pred
INV10174,CUST8372,SRV001,10-11-2023,Paid,Return,UPI,Milk (1L),No Service,Dairy & Eggs,No Service,10,30.0,600.0,630.0,630.0,0.0,60.0,0.05,0,0,Online,CASH020,SUP193,10:16:37,Premium,In-Store,10174,0,630.0,No Leakage,No Anomaly
INV10176,CUST1594,SRV002,12-11-2024,Pending,Return,Net Banking,Bread (500g),Standard Delivery,Bakery,Delivery Services,3,21.6,120.0,181.6,0.0,181.6,40.0,0.18,40,0,Branch B,CASH009,SUP187,00:26:35,Regular,Online,10176,0,181.6,No Leakage,No Anomaly
INV10184,CUST9564,SRV002,24-12-2023,Paid,Sale,Net Banking,Potatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,3,5.25,105.0,150.25,150.25,0.0,35.0,0.05,40,0,Branch A,CASH010,SUP172,04:37:55,Regular,Phone,10184,0,150.25,No Leakage,No Anomaly
INV10188,CUST8171,SRV001,02-08-2023,Paid,Return,Net Banking,Shampoo (250ml),No Service,Personal Care,No Service,9,81.0,1620.0,1701.0,1701.0,0.0,180.0,0.05,0,0,Online,CASH016,SUP135,21:58:05,Wholesale,In-Store,10188,0,1701.0,No Leakage,No Anomaly
INV10191,CUST8142,SRV001,22-06-2024,Failed,Sale,Cash,Butter (100g),No Service,Dairy & Eggs,No Service,5,12.5,250.0,262.5,0.0,262.5,50.0,0.05,0,0,Main Store,CASH018,SUP159,13:17:45,Wholesale,Online,10191,0,262.5,No Leakage,No Anomaly
INV10192,CUST3962,SRV002,13-05-2023,Pending,Return,Net Banking,Fish (1kg),Standard Delivery,Meat & Fish,Delivery Services,8,288.0,2400.0,2728.0,0.0,2728.0,300.0,0.12,40,0,Branch A,CASH017,SUP109,17:13:49,Wholesale,Online,10192,0,2728.0,No Leakage,No Anomaly
INV10196,CUST4541,SRV002,26-02-2024,Pending,Return,Net Banking,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,3,21.6,120.0,181.6,0.0,181.6,40.0,0.18,40,0,Branch A,CASH015,SUP171,09:08:39,Wholesale,Online,10196,0,181.6,No Leakage,No Anomaly
INV10198,CUST7930,SRV002,07-04-2023,Failed,Sale,Net Banking,Sugar (1kg),Standard Delivery,Pantry Staples,Delivery Services,3,16.2,135.0,191.2,0.0,191.2,45.0,0.12,40,0,Online,CASH012,SUP108,10:26:30,Wholesale,Phone,10198,0,191.2,No Leakage,No Anomaly
INV10202,CUST7912,SRV001,21-04-2023,Paid,Sale,Debit Card,Potatoes (1kg),No Service,Fresh Vegetables,No Service,1,6.3,35.0,41.3,41.3,0.0,35.0,0.18,0,0,Online,CASH004,SUP170,01:55:14,Premium,In-Store,10202,0,41.3,No Leakage,No Anomaly
INV10203,CUST4833,SRV001,02-03-2024,Pending,Sale,Cash,Chicken (1kg),No Service,Meat & Fish,No Service,2,90.0,500.0,590.0,0.0,590.0,250.0,0.18,0,0,Main Store,CASH007,SUP197,10:26:05,Premium,Phone,10203,0,590.0,No Leakage,No Anomaly
INV10207,CUST4359,SRV001,24-04-2023,Failed,Return,Credit Card,Oranges (1kg),No Service,Fruits,No Service,6,57.6,480.0,537.6,0.0,537.6,80.0,0.12,0,0,Online,CASH011,SUP139,02:44:53,Regular,Online,10207,0,537.6,No Leakage,No Anomaly
INV10214,CUST6752,SRV001,04-07-2023,Pending,Sale,Net Banking,Chips (100g),No Service,Snacks,No Service,3,10.8,60.0,70.8,0.0,70.8,20.0,0.18,0,0,Online,CASH006,SUP126,01:24:00,Wholesale,Online,10214,0,70.8,No Leakage,No Anomaly
INV10216,CUST2171,SRV002,17-05-2023,Failed,Return,Cash,Eggs (12 pack),Standard Delivery,Dairy & Eggs,Delivery Services,4,50.4,280.0,370.4,0.0,370.4,70.0,0.18,40,0,Main Store,CASH010,SUP193,21:56:01,Premium,In-Store,10216,0,370.4,No Leakage,No Anomaly
INV10233,CUST9426,SRV001,17-11-2023,Pending,Return,UPI,Bananas (1kg),No Service,Fruits,No Service,6,54.0,300.0,354.0,0.0,354.0,50.0,0.18,0,0,Branch B,CASH013,SUP124,01:04:44,Premium,In-Store,10233,0,354.0,No Leakage,No Anomaly
INV10235,CUST2421,SRV003,03-05-2024,Pending,Sale,UPI,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,7,63.0,350.0,493.0,0.0,493.0,50.0,0.18,80,0,Main Store,CASH019,SUP166,02:50:11,Regular,In-Store,10235,0,493.0,No Leakage,No Anomaly
INV10236,CUST1154,SRV002,20-01-2023,Failed,Return,UPI,Milk (1L),Standard Delivery,Dairy & Eggs,Delivery Services,6,18.0,360.0,418.0,0.0,418.0,60.0,0.05,40,0,Online,CASH009,SUP129,19:58:12,Wholesale,In-Store,10236,0,418.0,No Leakage,No Anomaly
INV10237,CUST5925,SRV001,01-12-2023,Paid,Return,Credit Card,Toothpaste (150g),No Service,Personal Care,No Service,1,3.0,60.0,63.0,63.0,0.0,60.0,0.05,0,0,Main Store,CASH009,SUP132,07:10:45,Premium,Online,10237,0,63.0,No Leakage,No Anomaly
INV10238,CUST7330,SRV001,27-11-2024,Pending,Sale,Cheque,Oranges (1kg),No Service,Fruits,No Service,4,16.0,320.0,336.0,0.0,336.0,80.0,0.05,0,0,Main Store,CASH002,SUP194,08:05:33,Wholesale,Phone,10238,0,336.0,No Leakage,No Anomaly
INV10242,CUST2364,SRV002,13-12-2024,Paid,Sale,Debit Card,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,9,18.0,360.0,418.0,418.0,0.0,40.0,0.05,40,0,Online,CASH014,SUP165,13:42:22,Regular,Phone,10242,0,418.0,No Leakage,No Anomaly
INV10244,CUST3016,SRV003,25-08-2023,Pending,Sale,Cash,Chicken (1kg),Express Delivery,Meat & Fish,Delivery Services,8,360.0,2000.0,2440.0,0.0,2440.0,250.0,0.18,80,0,Online,CASH018,SUP188,03:27:06,Premium,In-Store,10244,0,2440.0,No Leakage,No Anomaly
INV10245,CUST1195,SRV001,20-04-2024,Paid,Return,Net Banking,Wheat Flour (1kg),No Service,Grains & Cereals,No Service,10,81.0,450.0,531.0,531.0,0.0,45.0,0.18,0,0,Main Store,CASH009,SUP112,13:35:50,Wholesale,In-Store,10245,0,531.0,No Leakage,No Anomaly
INV10247,CUST8006,SRV003,15-09-2024,Pending,Sale,Credit Card,Shampoo (250ml),Express Delivery,Personal Care,Delivery Services,2,64.8,360.0,504.8,0.0,504.8,180.0,0.18,80,0,Branch B,CASH003,SUP141,08:40:29,New,Online,10247,0,504.8,No Leakage,No Anomaly
INV10256,CUST8580,SRV002,18-06-2024,Pending,Sale,Net Banking,Wheat Flour (1kg),Standard Delivery,Grains & Cereals,Delivery Services,3,6.75,135.0,181.75,0.0,181.75,45.0,0.05,40,0,Branch B,CASH012,SUP170,19:14:08,Premium,In-Store,10256,0,181.75,No Leakage,No Anomaly
INV10259,CUST4536,SRV002,24-03-2023,Paid,Return,Debit Card,Detergent (1kg),Standard Delivery,Household,Delivery Services,8,288.0,1600.0,1928.0,1928.0,0.0,200.0,0.18,40,0,Online,CASH016,SUP179,11:48:04,Premium,Phone,10259,0,1928.0,No Leakage,No Anomaly
INV10263,CUST3971,SRV001,02-04-2023,Paid,Sale,Cash,Milk (1L),No Service,Dairy & Eggs,No Service,8,24.0,480.0,504.0,504.0,0.0,60.0,0.05,0,0,Branch A,CASH001,SUP135,07:12:32,Wholesale,Phone,10263,0,504.0,No Leakage,No Anomaly
INV10276,CUST1837,SRV001,28-11-2024,Paid,Sale,Net Banking,Biscuits (200g),No Service,Snacks,No Service,6,21.6,180.0,201.6,201.6,0.0,30.0,0.12,0,0,Main Store,CASH017,SUP195,16:09:36,Regular,In-Store,10276,0,201.6,No Leakage,No Anomaly
INV10279,CUST2791,SRV001,20-09-2024,Failed,Return,Cheque,Tomatoes (1kg),No Service,Fresh Vegetables,No Service,10,36.0,300.0,336.0,0.0,336.0,30.0,0.12,0,0,Branch A,CASH006,SUP184,20:23:54,Premium,In-Store,10279,0,336.0,No Leakage,No Anomaly
INV10283,CUST9617,SRV002,09-10-2024,Paid,Return,Debit Card,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,3,18.0,150.0,208.0,208.0,0.0,50.0,0.12,40,0,Branch A,CASH003,SUP134,06:32:24,Regular,Phone,10283,0,208.0,No Leakage,No Anomaly
INV10290,CUST6257,SRV003,06-12-2024,Paid,Return,Net Banking,Oranges (1kg),Express Delivery,Fruits,Delivery Services,1,4.0,80.0,164.0,164.0,0.0,80.0,0.05,80,0,Branch A,CASH003,SUP120,17:43:52,Wholesale,Phone,10290,0,164.0,No Leakage,No Anomaly
INV10299,CUST9347,SRV003,24-09-2024,Paid,Return,UPI,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,7,84.0,700.0,864.0,864.0,0.0,100.0,0.12,80,0,Online,CASH008,SUP153,18:57:00,Regular,Online,10299,0,864.0,No Leakage,No Anomaly
INV10306,CUST3638,SRV001,30-10-2023,Failed,Sale,Credit Card,Apples (1kg),No Service,Fruits,No Service,7,100.8,840.0,940.8,0.0,940.8,120.0,0.12,0,0,Branch A,CASH013,SUP171,15:38:19,Wholesale,In-Store,10306,0,940.8,No Leakage,No Anomaly
INV10308,CUST4480,SRV002,28-08-2023,Pending,Return,Net Banking,Chips (100g),Standard Delivery,Snacks,Delivery Services,1,1.0,20.0,61.0,0.0,61.0,20.0,0.05,40,0,Branch B,CASH012,SUP101,23:41:20,Wholesale,Online,10308,0,61.0,No Leakage,No Anomaly
INV10314,CUST6372,SRV003,05-12-2023,Paid,Sale,Debit Card,Oranges (1kg),Express Delivery,Fruits,Delivery Services,10,40.0,800.0,920.0,920.0,0.0,80.0,0.05,80,0,Main Store,CASH014,SUP108,09:49:44,Wholesale,Phone,10314,0,920.0,No Leakage,No Anomaly
INV10318,CUST4567,SRV001,10-11-2024,Failed,Return,Credit Card,Tea Powder (250g),No Service,Beverages,No Service,5,30.0,600.0,630.0,0.0,630.0,120.0,0.05,0,0,Branch B,CASH017,SUP150,03:23:28,Regular,Online,10318,0,630.0,No Leakage,No Anomaly
INV10328,CUST9845,SRV003,21-02-2023,Failed,Sale,Debit Card,Detergent (1kg),Express Delivery,Household,Delivery Services,4,40.0,800.0,920.0,0.0,920.0,200.0,0.05,80,0,Online,CASH015,SUP170,01:03:33,Wholesale,In-Store,10328,0,920.0,No Leakage,No Anomaly
INV10339,CUST4590,SRV001,22-12-2023,Pending,Return,UPI,Cooking Oil (1L),No Service,Pantry Staples,No Service,3,81.0,450.0,531.0,0.0,531.0,150.0,0.18,0,0,Branch B,CASH013,SUP147,08:51:26,Wholesale,In-Store,10339,0,531.0,No Leakage,No Anomaly
INV10341,CUST6411,SRV003,26-01-2023,Paid,Sale,Credit Card,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,4,7.0,140.0,227.0,227.0,0.0,35.0,0.05,80,0,Main Store,CASH004,SUP162,13:03:38,New,In-Store,10341,0,227.0,No Leakage,No Anomaly
INV10344,CUST6654,SRV003,06-08-2024,Paid,Return,Cheque,Wheat Flour (1kg),Express Delivery,Grains & Cereals,Delivery Services,6,13.5,270.0,363.5,363.5,0.0,45.0,0.05,80,0,Branch B,CASH012,SUP131,17:02:11,Regular,In-Store,10344,0,363.5,No Leakage,No Anomaly
INV10346,CUST2135,SRV002,13-09-2023,Pending,Sale,Credit Card,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,3,18.0,150.0,208.0,0.0,208.0,50.0,0.12,40,0,Branch A,CASH020,SUP144,10:49:00,Wholesale,Online,10346,0,208.0,No Leakage,No Anomaly
INV10349,CUST4017,SRV001,02-05-2023,Failed,Return,Cash,Detergent (1kg),No Service,Household,No Service,1,24.0,200.0,224.0,0.0,224.0,200.0,0.12,0,0,Online,CASH001,SUP164,19:48:58,Regular,Online,10349,0,224.0,No Leakage,No Anomaly
INV10359,CUST6599,SRV002,09-02-2024,Pending,Sale,Cash,Detergent (1kg),Standard Delivery,Household,Delivery Services,6,60.0,1200.0,1300.0,0.0,1300.0,200.0,0.05,40,0,Main Store,CASH007,SUP137,22:13:12,New,Online,10359,0,1300.0,No Leakage,No Anomaly
INV10362,CUST7716,SRV002,08-04-2023,Pending,Sale,Credit Card,Biscuits (200g),Standard Delivery,Snacks,Delivery Services,1,5.4,30.0,75.4,0.0,75.4,30.0,0.18,40,0,Branch A,CASH019,SUP154,16:16:18,Premium,Online,10362,0,75.4,No Leakage,No Anomaly
INV10365,CUST2886,SRV001,10-06-2023,Paid,Sale,Debit Card,Cooking Oil (1L),No Service,Pantry Staples,No Service,7,189.0,1050.0,1239.0,1239.0,0.0,150.0,0.18,0,0,Branch A,CASH011,SUP189,15:40:55,Premium,In-Store,10365,0,1239.0,No Leakage,No Anomaly
INV10370,CUST4368,SRV003,15-01-2023,Pending,Sale,Credit Card,Biscuits (200g),Express Delivery,Snacks,Delivery Services,7,37.8,210.0,327.8,0.0,327.8,30.0,0.18,80,0,Branch B,CASH006,SUP197,18:33:57,Premium,Phone,10370,0,327.8,No Leakage,No Anomaly
INV10378,CUST2597,SRV002,23-02-2023,Failed,Sale,Debit Card,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,4,24.0,480.0,544.0,0.0,544.0,120.0,0.05,40,0,Online,CASH012,SUP128,05:24:51,Wholesale,In-Store,10378,0,544.0,No Leakage,No Anomaly
INV10383,CUST7443,SRV003,11-12-2023,Failed,Return,UPI,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,2,30.0,600.0,710.0,0.0,710.0,300.0,0.05,80,0,Branch A,CASH008,SUP177,04:36:32,Regular,Phone,10383,0,710.0,No Leakage,No Anomaly
INV10384,CUST6610,SRV003,14-12-2024,Pending,Return,UPI,Biscuits (200g),Express Delivery,Snacks,Delivery Services,6,9.0,180.0,269.0,0.0,269.0,30.0,0.05,80,0,Online,CASH019,SUP164,18:34:02,Premium,Online,10384,0,269.0,No Leakage,No Anomaly
INV10392,CUST7313,SRV001,09-09-2023,Paid,Return,Debit Card,Cheese (200g),No Service,Dairy & Eggs,No Service,5,90.0,750.0,840.0,840.0,0.0,150.0,0.12,0,0,Main Store,CASH003,SUP133,07:30:06,Wholesale,In-Store,10392,0,840.0,No Leakage,No Anomaly
INV10393,CUST6689,SRV001,02-02-2024,Pending,Sale,Net Banking,Tomatoes (1kg),No Service,Fresh Vegetables,No Service,7,37.8,210.0,247.8,0.0,247.8,30.0,0.18,0,0,Branch A,CASH009,SUP120,14:25:39,New,Online,10393,0,247.8,No Leakage,No Anomaly
INV10399,CUST1904,SRV001,08-09-2023,Failed,Return,Debit Card,Fish (1kg),No Service,Meat & Fish,No Service,3,162.0,900.0,1062.0,0.0,1062.0,300.0,0.18,0,0,Branch B,CASH017,SUP166,09:07:27,Premium,In-Store,10399,0,1062.0,No Leakage,No Anomaly
INV10406,CUST2491,SRV001,09-01-2023,Paid,Sale,Cheque,Cheese (200g),No Service,Dairy & Eggs,No Service,1,18.0,150.0,168.0,168.0,0.0,150.0,0.12,0,0,Main Store,CASH009,SUP141,03:18:09,Premium,Phone,10406,0,168.0,No Leakage,No Anomaly
INV10418,CUST6091,SRV001,25-11-2024,Failed,Sale,Credit Card,Tea Powder (250g),No Service,Beverages,No Service,3,64.8,360.0,424.8,0.0,424.8,120.0,0.18,0,0,Branch A,CASH017,SUP137,02:20:22,Wholesale,Online,10418,0,424.8,No Leakage,No Anomaly
INV10420,CUST9524,SRV001,02-04-2023,Paid,Return,Net Banking,Lentils (1kg),No Service,Grains & Cereals,No Service,1,5.0,100.0,105.0,105.0,0.0,100.0,0.05,0,0,Branch B,CASH011,SUP164,17:28:21,Premium,Online,10420,0,105.0,No Leakage,No Anomaly
INV10425,CUST2661,SRV001,10-06-2024,Pending,Return,UPI,Tomatoes (1kg),No Service,Fresh Vegetables,No Service,4,14.4,120.0,134.4,0.0,134.4,30.0,0.12,0,0,Branch A,CASH011,SUP119,10:49:58,New,Online,10425,0,134.4,No Leakage,No Anomaly
INV10445,CUST4632,SRV003,08-05-2024,Failed,Return,UPI,Coffee Powder (200g),Express Delivery,Beverages,Delivery Services,6,252.0,2100.0,2432.0,0.0,2432.0,350.0,0.12,80,0,Branch B,CASH013,SUP100,04:24:40,Regular,Phone,10445,0,2432.0,No Leakage,No Anomaly
INV10447,CUST7416,SRV003,02-07-2023,Pending,Return,Net Banking,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,2,5.0,100.0,185.0,0.0,185.0,50.0,0.05,80,0,Main Store,CASH011,SUP194,23:15:03,Premium,Phone,10447,0,185.0,No Leakage,No Anomaly
INV10453,CUST1405,SRV001,10-08-2023,Paid,Sale,Cash,Soap (100g),No Service,Personal Care,No Service,2,9.6,80.0,89.6,89.6,0.0,40.0,0.12,0,0,Main Store,CASH006,SUP120,16:35:15,Premium,Phone,10453,0,89.6,No Leakage,No Anomaly
